Source	Target
Steal From	훔치기
Steal From <Alias=TargetLocation> on <Alias=TargetPlanetLocation>	<Alias=TargetPlanetLocation> 행성, <Alias=TargetLocation>에서 목표 훔치기
Steal the Artifact	유물을 훔치기
Steal the branch from the museum	박물관에서 나뭇가지를 훔치기
Steal the ComSpike? Why? Who is this person?	컴스파이크를 훔친다고? 왜? 그자가 누구지?
Steal this piece of junk? The repair bill would eat up my profits. No, I'm the new Deputy.	이 쓰레기를 훔쳐요? 수리비가 더 나오겠네. 절도범 아닙니다. 새 레인저 보안관보예요.
Stealing a hip right out from under our noses... you have no idea how much that bothers me.	우리 코 앞에서 함선을 훔치다니... 이게 얼마나 걱정되는 일인지 자넨 모를 걸세.
Stealing from your own isn't tolerated. That being said, it happens all the time. But so do the consequences.	동료의 물건을 훔치는 것은 용납되지 않지만, 자주 벌어지는 일이야. 그 짓거리의 즉결 처분도 자주 일어나고.
Stealing is something only heretics do.	도둑질은 이단자들이나 하는 짓이야.
Stealing is what I do best.	훔치는 게 제가 가장 잘하는 일이에요.
Stealing isn't beneath our competition, so it's not beneath us either.	경쟁사도 훔치는 걸 꺼리지 않는다면, 우리도 마찬가지예요.
Stealing should be beneath us. We're competitive enough.	훔치는 건 우리에겐 어울리지 않아요. 우린 충분히 경쟁력이 있잖아요.
Stealth	잠입
Stealth Field for <dur> seconds.	<dur> 초 동안 투명화 역장에 몸을 감춘다.
Stealth is permanently increased by 1%.	잠입 효과가 영구적으로 1% 증가합니다.
Stealth Lasers	스텔스 레이저
Stealth Lining	스텔스 안감
Stealth Suit	스텔스 슈트
Steam Tunnels	증기 배관 터널
Steam tunnels it is.	증기 배관 터널밖에 없겠네요.
Steam Vent	증기 분출구
Steel Bottle	철제 병
Steel Cup	강철 컵
Steel Fork	쇠 포크
Steel yourself - they are boarding!	준비해 들어오고 있어!
Steer clear of the Chunks in Ebbside. It's...not pretty in there.	엡사이드의 청크는 피하세요. 거기는... 좋지 않사옵니다.
Stefanie	스테파니
Stellar Kebabs	스텔라 케밥
Stellis	스텔리스
Stellis A	스텔리스 A
Stellis B	스텔리스 B
Stellis C	스텔리스 C
Stellis D	스텔리스 D
Step 1: Launch a pig into space.	1단계. 돼지를 우주로 날린다.
Step 2: That's it.	2단계: 상황 끝.
Step forward, recruit. Let me have a word with you.	이리로 와보게 신입. 이야기 좀 하지.
Step forward.	한 발짝 앞으로.
Step into the distortion, please.	왜곡으로 들어가보죠.
Step one of joining the Vanguard - register at one of the terminals in the Orientation Hall inside MAST.	뱅가드에 가입하는 첫 번째 단계를 시작했다. 바로, MAST 청사의 교육관에 있는 단말기를 이용해 등록하는 것이다.
Step right in, ma'am. And feast your eyes on the marvelous attractions of Honest Earl's Alien Extravaganza!	어서 오세요. 부인. 정직한 얼의 휘황찬란 외계 전시회에서 놀라운 어트랙션을 즐겨 보세요!
Step right through this door, and take as long as you like perusing the menagerie!	이 문으로 들어가서 동물들을 마음껏 구경해 보라고!
Step through it, find Anasko, and complete the vision. Only then will his voice be heard.	입구를 통과해 아나스코 님을 찾고 환영을 완성하거라. 그래야만 그분의 목소리가 들릴 것이다.
Step through the door of Sieghart's Outfitters, and you'll enter a world unlike any other in the Settled Systems.	지크하트 장비점의 문을 열고 들어선 순간, 당신은 개척 성계와는 다른 세계로 들어서게 될 겁니다.
Stephen Maldonado	스테판 말도나도
Sterile Nanotubes	멸균 나노튜브
Sterilized Terrormorophs	테러모프의 생식 능력 제거
Sterilizing them sounds more humane than just wiping out an entire species.	테러모프의 생식 능력을 제거하는 게 전체 종을 말살시키는 것보다 더 인도적으로 들리네요.
Stewball	스튜볼
Stick around much longer, and I'll have you arrested for loitering.	계속 싸돌아다닐 거면 배회죄로 체포할 것이다.
Stick around. You'll see the best sunrise of your life.	여기 좀 더 있어봐. 네 인생에서 가장 아름다운 일출을 볼 수 있을 거야.
Stick to the plan.	계획대로 움직이세요.
Still a lazy old bastard, huh? Can't say I'm surprised.	여전히 늙고 게으른 영감인 거네? 딱히 놀랄 일은 아니지만.
Still a lot of ill will between the Collective and the UC. Take a long time to heal those wounds.	공동체와 식민지 연합 사이에는 아직도 앙금이 많아요. 상처가 치유되려면 오랜 세월이 필요하겠죠.
Still a win-win situation. I get paid, and you get to avoid a big mess.	여전히 윈-윈이야. 난 돈을 받고, 넌 큰 골칫거리를 피할 수 있지.
Still bitter, Zoe? I thought the Trade Authority had nothing to do with that hauler full of mech components.	여전히 화가 났나요, 조이? 무역 연맹이랑 그 메크 부품으로 가득 찬 화물선이랑은 관계가 전혀 없는 줄 알았는데요.
Still can't believe one of my own people would pull a stunt like that, endangering us all.	내 부하가 그런 바보짓을 했다는 게 아직도 믿기질 않아. 모두를 위험에 빠뜨리다니.
Still can't believe the Vigilance is parked right outside the Key.	아직도 비질런스가 더 키 바로 바깥에 있다니 믿을 수가 없어.
Still can't believe we don't know who was behind it. Not sure who I can trust now, you know?	누구 짓인지 모른다는 게 아직도 믿기질 않아. 이제 내가 누굴 믿을 수 있겠나?
Still can't believe what happened here.	아직도 무슨 일이 있었는지 안 믿겨져.
Still can't believe you did that for me.	당신이 그렇게 해줬다니 아직도 믿기지 않아요.
Still can't believe you got Delgado into the brig.	델가도를 구금실에 넣었다니 아직도 믿기지 않아.
Still can't help you until that computer's up and running.	컴퓨터가 제대로 작동할 때까지는 도와줄 수 없어.
Still can't wrap your head around it, can you?	아직도 이해를 잘 못하는 거로군, 그렇지?
Still chasing the Unity, huh? Hey, how about a little parting gift from yourselves?	아직도 유니티를 쫓는 거야? 그럼, 너 자신한테 받는 작은 작별 선물은 어때?
Still cheaper than buying it at the Astral Lounge.	그래도 아스트랄 라운지에서 사는 것보단 싸죠.
Still checking things out.	좀 더 봐야 할 것 같아요.
Still clear.	여전히 이상 무.
Still coming at ya!	아직 안 뒤졌지롱!
Still doesn't explain what this Terrormorph data is doing in the Archives.	여전히 테러모프 자료가 왜 기록보관소에 있는지는 설명이 안 됐네요.
Still doesn't feel good and doesn't look all that good for Constellation, etiher.	그래도 기분이 좋지 않아, 컨스텔레이션에게도 좋지 않고.
Still doesn't feel real, does it?	아직 실감이 나지 않지, 안 그래?
Still doing things by hand, eh? I keep telling her, she needs to act her age, not the stone one.	아직도 손으로 하는 거야? 내가 계속 말했잖아, 자와디는 자기 나이대로 행동해야 한다고, 석기 시대처럼 말고.
Still don't have enough, huh? I almost feel bad for you at this point, but I can't go any lower.	아직도 돈이 모자라나, 응? 이쯤 되면 딱하구먼, 그래도 더 이상 가격을 내려줄 순 없어.
Still feeling the effects of that blast... My shoulder's killing me.	그 폭발 여파가 아직도 느껴져... 어깨가 죽을 것 같아.
Still fine dining compared to Chunks.	그래도 청크보단 훨씬 고급 요리지요.
Still getting weird gravity readings. I guess that's a good thing? Just keep going!	아직까진 중력이 이상 수치로 유지되고 있어. 이걸 좋게 여겨야 하려나? 그대로 쭉 가!
Still giving lessons to the teacher, eh? Some mentor I've turned out to be.	아직도 선생님을 가르치는구나, 응? 이렇게 내가 부족한 멘토가 됐을 줄이야.
Still going with that one, huh? Why don't you take some time to figure out what you really want, all right?	아직도 그렇게 말하는 거구나? 정말 뭘 원하는지 시간 갖고 생각해 보는 게 어때? 알겠지?
Still got something to say?	할 말 더 있어요?
Still got the last few blinks from the Eye...	아직 디 아이가 마지막으로 본 장소가 남았어...
Still got two legs, two arms. I'd say you did all right down there.	다리 둘, 팔 둘 다 멀쩡하네. 잘 해냈다고 봐야겠어.
Still have nightmares about that job in Cheyenne. Was worth every cred though.	샤이엔에서 벌인 그 작업 때문에 아직도 악몽을 꾸고 있어. 돈은 많이 벌었지만.
Still have questions? Go ahead and ask.	아직 질문이 남았나? 뭐든지 물어봐.
Still have some potatos to harvest.	감자도 아직 수확해야 하고요.
Still have something to say?	그래도 말할 것이 있나?
Still here. Still finding you. Let's talk, and we can all go our separate ways if that's what you want.	난 아직 여기 있어. 널 찾아냈지. 같이 얘기하자. 서로 헤어지길 바란다면 말만 하면 돼.
Still here? Damn you're annoying.	아직도 여기 있어? 진짜 짜증 나네.
Still here? Okay...	아직도 여기 있어? 음...
Still holding on to that, are we?	아직도 그 생각에 사로잡혀 있나?
Still hungry? Stay here and relax for a spell.	아직도 배고프신가요? 여기서 좀 쉬었다 가세요.
Still hunting for Ahab? Oh, uh, Kaiser? Happy to sell you whatever supplies you might need to land him.	아직도 에이해브를 쫓고 있나? 아니, 카이저였나? 어쨌든 그 친구를 찾기 위해 필요한 게 있으면 기꺼이 뭐든 판매해 줄게.
Still in one piece.	아직은 괜찮아.
Still in there? Just looking to say thanks.	아직 계십니까? 감사 인사를 드리고 싶습니다.
Still intact!	아직 멀쩡하다!
Still interested in enlisting? Just one last piece of business we need to take care of first.	아직 등록에 관심 있어? 마지막으로 처리할 일이 하나 남았어.
Still investigating.	계속해서 찾는 중.
Still learning, I see. I'll be here when you're ready to talk.	아직 배우는 중이군. 이야기할 준비가 되면 여기 있을 거야.
Still looking, still looking.	아직 찾는 중, 계속 찾는 중.
Still looks like a weird little plant to me, though. But now it reminds me of him.	그래도 내겐 이상한 식물일 뿐이었어. 다만, 그 식물을 보면 어빈이 떠오르지만.
Still looks like you have someone else who needs you first. Like I said, finish that up and then come back.	아직도 다른 사람과 다른 일을 처리하는 중인 것 같은데. 말했다시피, 그거 먼저 끝내고 돌아와.
Still looks like you're lock and step with someone right now. Finish up what you two are dealing with first.	지금은 다른 사람이랑 같이 다니는 것 같은데. 그쪽 일을 먼저 끝내고 와.
Still more fun than talking about relatives I couldn't pick out of a two person lineup.	그래도 잘 알지도 못하는 친척 사진을 보며 얘기하는 것보다 훨씬 재밌어.
Still more out there.	아직 적이 많이 남았어.
Still more out there. Be careful.	아직 더 있어. 조심해.
Still mulling it over?	아직 고민 중이신가요?
Still need a hand?	아직도 도움이 필요해?
Still need an assignment, you know.	아직 임무를 받지 못했다고요.
Still need help finding your guy?	아직도 도움이 필요해?
Still need help?	아직 도움이 필요하신가요?
Still need me, or are we done here?	아직 제가 필요하신가요? 아니면 다 끝났나요?
Still need me?	아직 제가 필요하신가요?
Still need something?	아직 뭐가 더 필요하신가요?
Still need what you came here for?	아까 찾으시던 거 아직 필요하세요?
Still no word from the Cabinet. Anything you wanted to discuss in the interim?	아직 내각에서 연락하지 않았네요. 이 사이에 의논하고 싶은 게 있나요?
Still no word from the city about a research assistant?	도시에서 연구 보조원에 대한 소식은 여전히 없는 건가요?
Still not changing my mind...	여전히 내 마음은 안 바뀌었어...
Still not going to let that one go, eh? The hell do I have to do for you to forget that it ever happened? *Sigh.*	아직도 그 얘길 잊지 않는 거야? 도대체 어떻게 하면 잊어 주겠어? *한숨*
